VacID	JumpID	ERGforward	ERGbackward	ERGstartshow	ERGendshow	ERGstart	ERG1	ERG2	ERG3	ERG4	ERG5	ERGend	DISTstart	DIST1	DIST2	DIST3	DIST4	DIST5	DISTend	FORCEsaddle	DIST	POS
75	69	.718994	.660334	-885.12793384	-885.06927360	0.000000	0.181785	0.539844	0.718994	0.551355	0.219354	0.058660	0.000000	0.549641	1.099314	1.645306	2.190055	2.735640	3.281652	0.000129	2.99470419875244	1.645306
75	70	.531698	.531739	-885.12793384	-885.12797504	0.000000	0.127150	0.399005	0.531698	0.398868	0.126595	-0.000041	0.000000	0.511687	1.025707	1.537094	2.048904	2.563533	3.074837	-0.000470	2.81378260466848	1.537094
84	65	.293537	.297934	-877.72419863	-877.72859594	0.000000	0.088022	0.231741	0.293537	0.227166	0.083266	-0.004397	0.000000	0.478026	0.959113	1.441007	1.924589	2.406886	2.885823	0.001810	2.74969597845457	1.441007
84	87	.420942	.457875	-877.72419863	-877.76113157	0.000000	0.108271	0.317812	0.420942	0.311587	0.086374	-0.036933	0.000000	0.495769	0.991252	1.483804	1.975581	2.472900	2.968278	-0.002255	2.73978298639138	1.483804
148	151	.572873	.503150	-875.13691725	-875.06719381	0.000000	0.140350	0.434585	0.572873	0.447669	0.191779	0.069723	0.000000	0.509709	1.028432	1.544194	2.046269	2.552126	3.059863	-0.004414	2.79633937507671	1.544194
148	135	.640182	.498196	-875.13691725	-874.99493131	0.000000	0.158931	0.483377	0.640182	0.520994	0.267076	0.141986	0.000000	0.523584	1.051356	1.579346	2.066662	2.561297	3.055791	-0.009348	2.79795640893631	1.579346
148	87	.442834	.588422	-875.13691725	-875.28250517	0.000000	0.119649	0.338622	0.442834	0.299483	0.010176	-0.145588	0.000000	0.487717	0.975342	1.456673	1.985055	2.508231	3.023885	0.009927	2.79689504717114	1.456673
148	71	.253971	.319100	-875.13691725	-875.20204656	0.000000	0.075803	0.199887	0.253971	0.182488	0.024071	-0.065129	0.000000	0.467117	0.932823	1.397832	1.886874	2.383764	2.873744	0.010039	2.71722739933023	1.397832
148	129	.518210	.515262	-875.13691725	-875.13396889	0.000000	0.132244	0.395427	0.518210	0.394611	0.134271	0.002948	0.000000	0.507953	1.014444	1.518864	2.022792	2.525773	3.029412	-0.000345	2.77367151335118	1.518864
148	145	.277993	.316845	-875.13691725	-875.17576971	0.000000	0.082943	0.220815	0.277993	0.204628	0.052612	-0.038852	0.000000	0.462497	0.925626	1.385250	1.868771	2.349278	2.823112	0.014915	2.70089236533276	1.385250
148	133	.389297	.461018	-875.13691725	-875.20863829	0.000000	0.099184	0.296668	0.389297	0.277903	0.045784	-0.071721	0.000000	0.486241	0.974409	1.456529	1.954028	2.450484	2.952341	0.005081	2.720921602899	1.456529
20	18	.416359	.506086	-877.70609418	-877.79582114	0.000000	0.102634	0.314276	0.416359	0.294929	0.041004	-0.089727	0.000000	0.494326	0.988028	1.478965	1.995820	2.512395	3.030387	0.005462	2.77003658661077	1.478965
20	215	.587793	.459246	-877.70609418	-877.57754684	0.000000	0.151122	0.447242	0.587793	0.478530	0.244299	0.128547	0.000000	0.518346	1.037551	1.557588	2.042378	2.532084	3.023021	-0.006278	2.77143783772657	1.557588
20	21	.321954	.306626	-877.70609418	-877.69076585	0.000000	0.091583	0.249342	0.321954	0.254289	0.104134	0.015328	0.000000	0.474243	0.952217	1.431128	1.903388	2.376287	2.846928	-0.003389	2.72075122924585	1.431128
20	17	.569766	.470866	-877.70609418	-877.60719463	0.000000	0.143209	0.430292	0.569766	0.453192	0.210368	0.098900	0.000000	0.520333	1.039583	1.559289	2.047868	2.540702	3.028642	-0.004299	2.77557283761533	1.559289
20	5	.362096	.341599	-877.70609418	-877.68559687	0.000000	0.103862	0.279332	0.362096	0.288473	0.120905	0.020497	0.000000	0.486753	0.978554	1.471642	1.953456	2.436629	2.917765	-0.006704	2.78036567570709	1.471642
75	72	.542907	.528665	-877.67038422	-877.65614216	0.000000	0.136090	0.411710	0.542907	0.417044	0.146739	0.014242	0.000000	0.498734	1.004921	1.506375	2.008122	2.513549	3.015414	0.001349	2.76733722312622	1.506375
75	152	.580304	.540036	-877.67038422	-877.63011648	0.000000	0.141879	0.436960	0.580304	0.452649	0.177950	0.040268	0.000000	0.511639	1.026483	1.542256	2.041600	2.544136	3.044579	-0.003679	2.78763310092975	1.542256
75	74	.609192	.487777	-877.67038422	-877.54896925	0.000000	0.159132	0.460419	0.609192	0.493056	0.250057	0.121415	0.000000	0.508368	1.023157	1.538082	2.019417	2.503256	2.988787	-0.008799	2.76996462589688	1.538082
75	69	.457293	.540951	-877.67038422	-877.75404255	0.000000	0.116945	0.346715	0.457293	0.330739	0.055125	-0.083658	0.000000	0.482813	0.968316	1.450625	1.962649	2.481122	3.001144	0.006402	2.7559666812323	1.450625
75	70	.354992	.355027	-877.67038422	-877.67041967	0.000000	0.103159	0.276020	0.354992	0.276059	0.103197	-0.000035	0.000000	0.480419	0.962920	1.446465	1.929837	2.412433	2.892769	-0.000115	2.76091686785005	1.446465
84	65	.516828	.509561	-808.57542333	-808.56815646	0.000000	0.130301	0.391863	0.516828	0.390985	0.127070	0.007267	0.000000	0.581366	1.161818	1.743052	2.318621	2.894729	3.475386	-0.000081	3.12974874986861	1.743052
84	87	.158458	.126003	-808.57542333	-808.54296868	0.000000	0.035630	0.108215	0.158458	0.136299	0.071289	0.032455	0.000000	0.458564	0.918720	1.385105	1.789543	2.197521	2.609720	-0.029626	2.41413821701439	1.385105
148	151	.709463	.547464	-808.41752032	-808.25552118	0.000000	0.155444	0.530945	0.709463	0.560847	0.291997	0.161999	0.000000	0.577924	1.152472	1.724803	2.305764	2.887555	3.470348	0.013029	3.04007330632562	1.724803
148	135	.890939	.554872	-808.41752032	-808.08145339	0.000000	0.184478	0.655878	0.890939	0.749520	0.472462	0.336067	0.000000	0.611217	1.217723	1.821674	2.342371	2.871431	3.404187	-0.008489	3.01513086562428	1.821674
148	87	.368564	.482332	-808.41752032	-808.53128797	0.000000	0.082803	0.270772	0.368564	0.244746	0.001346	-0.113768	0.000000	0.618532	1.231896	1.840970	2.475436	3.114173	3.759844	0.008199	3.19349515230768	1.840970
148	71	.383847	.488153	-808.41752032	-808.52182653	0.000000	0.104278	0.295582	0.383847	0.282670	0.032628	-0.104306	0.000000	0.599203	1.198827	1.802258	2.391219	2.984933	3.582100	-0.008997	3.12560588310456	1.802258
148	129	.258606	.292681	-808.41752032	-808.45159485	0.000000	0.063452	0.196061	0.258606	0.186082	0.034652	-0.034075	0.000000	0.442963	0.885229	1.327523	1.783258	2.244077	2.707268	0.004439	2.45695372246604	1.327523
148	145	.235454	.219546	-808.41752032	-808.40161256	0.000000	0.060715	0.172946	0.235454	0.192389	0.082011	0.015908	0.000000	0.473656	0.951225	1.434447	1.868277	2.306800	2.748102	-0.024924	2.62570905678286	1.434447
148	133	.175814	.166679	-808.41752032	-808.40838570	0.000000	0.047371	0.135408	0.175814	0.138727	0.056231	0.009135	0.000000	0.405315	0.813923	1.220803	1.620354	2.021738	2.422759	-0.005171	2.29887625989336	1.220803
20	18	.657618	.630344	-808.46081916	-808.43354523	0.000000	0.134254	0.472618	0.657618	0.481250	0.147472	0.027274	0.000000	0.659710	1.319149	1.977606	2.603505	3.231071	3.859933	0.000828	3.25085557763888	1.977606
20	215	.617463	.445245	-808.46081916	-808.28860105	0.000000	0.148338	0.463385	0.617463	0.493017	0.265206	0.172218	0.000000	0.535857	1.069535	1.601854	2.105385	2.611972	3.120668	0.000523	2.78605919740003	1.601854
20	21	.395353	.357844	-808.46081916	-808.42331051	0.000000	0.106603	0.302596	0.395353	0.315825	0.133901	0.037509	0.000000	0.528548	1.058039	1.588074	2.095996	2.608733	3.117901	-0.008070	2.90277561123545	1.588074
20	17	.213478	.392144	-808.46081916	-808.63948530	0.000000	0.051726	0.160929	0.213478	0.106953	-0.089191	-0.178666	0.000000	0.401923	0.799227	1.197101	1.693765	2.192568	2.694251	0.022924	2.49759540756411	1.197101
20	5	.620686	.787670	-808.46081916	-808.62780309	0.000000	0.123342	0.451787	0.620686	0.420739	0.007586	-0.166984	0.000000	0.562900	1.122741	1.681605	2.287944	2.894205	3.501084	0.003178	3.02810554915316	1.681605
75	72	.549597	.410640	-808.48389888	-808.34494174	0.000000	0.123269	0.407407	0.549597	0.433063	0.225094	0.138957	0.000000	0.546854	1.091369	1.634796	2.159648	2.688997	3.222917	-0.002126	2.83154441334927	1.634796
75	152	.564509	.388589	-808.48389888	-808.30797926	0.000000	0.123663	0.409808	0.564509	0.466438	0.262310	0.175920	0.000000	0.569501	1.139354	1.714457	2.195443	2.683751	3.175067	-0.011796	2.82120801052897	1.714457
75	74	.558065	.333688	-808.48389888	-808.25952205	0.000000	0.132124	0.421079	0.558065	0.453181	0.285947	0.224377	0.000000	0.514094	1.024512	1.533675	2.010101	2.486894	2.964839	0.000801	2.66197849723596	1.533675
75	69	.433949	.450984	-808.48389888	-808.50093352	0.000000	0.100039	0.309684	0.433949	0.321590	0.085919	-0.017035	0.000000	0.559562	1.113517	1.665829	2.180134	2.697605	3.216481	-0.014005	2.8616059829454	1.665829
75	70	.732561	.732534	-808.48389888	-808.48387210	0.000000	0.177539	0.551518	0.732561	0.551430	0.177367	0.000027	0.000000	0.610929	1.215025	1.820173	2.425488	3.029720	3.641537	0.000096	3.211551311052	1.820173
82	83	.542743	.471583	-900.79379447	-900.72263487	0.000000	0.128677	0.405232	0.542743	0.426943	0.185395	0.071160	0.000000	0.507486	1.013308	1.518254	1.996248	2.478061	2.965267	-0.005920	2.71370071225588	1.518254
82	80	.812100	.776577	-900.79379447	-900.75827167	0.000000	0.181255	0.597110	0.812100	0.609676	0.210467	0.035523	0.000000	0.603606	1.201552	1.797712	2.382099	2.970644	3.563597	-0.004688	3.13792207077184	1.797712
82	148	.612038	.735294	-900.79379447	-900.91705065	0.000000	0.144669	0.461038	0.612038	0.419369	0.050971	-0.123256	0.000000	0.529996	1.055248	1.572674	2.146666	2.716966	3.287085	0.010358	2.94120941373799	1.572674
83	160	.565898	.508346	-900.72263333	-900.66508165	0.000000	0.144346	0.431008	0.565898	0.439352	0.183592	0.057552	0.000000	0.484395	0.967450	1.448940	1.934258	2.422814	2.907674	0.006512	2.67527390747498	1.448940
83	81	.549111	.584718	-900.72263333	-900.75824056	0.000000	0.128035	0.409442	0.549111	0.400813	0.101279	-0.035607	0.000000	0.518593	1.031527	1.540320	2.058657	2.579378	3.094319	-0.000276	2.80054932947507	1.540320
83	144	.583436	.628038	-900.72263333	-900.76723528	0.000000	0.147686	0.441554	0.583436	0.425991	0.111371	-0.044602	0.000000	0.531253	1.056062	1.575839	2.121193	2.666481	3.209754	0.007144	2.92915439704144	1.575839
18	23	.519192	.456802	-900.79390919	-900.73151939	0.000000	0.127341	0.389275	0.519192	0.408505	0.174428	0.062390	0.000000	0.501565	1.003295	1.506431	1.982916	2.462642	2.947914	-0.004775	2.71407544628947	1.506431
18	84	.683022	.734023	-900.79390919	-900.84490978	0.000000	0.152247	0.501130	0.683022	0.487955	0.115371	-0.051001	0.000000	0.570679	1.135613	1.699144	2.273580	2.849299	3.429898	-0.000585	3.02242301477108	1.699144
18	19	.543642	.471178	-900.79390919	-900.72144483	0.000000	0.131036	0.407199	0.543642	0.426310	0.184673	0.072464	0.000000	0.502461	1.008546	1.508904	1.988879	2.472716	2.960351	-0.005865	2.71113496675585	1.508904
82	83	.349037	.249885	-896.33983403	-896.24068185	0.000000	0.099761	0.269297	0.349037	0.295987	0.171934	0.099152	0.000000	0.500271	0.997103	1.494216	1.952959	2.411714	2.868382	-0.012849	2.71802023357639	1.494216
82	80	.266047	.264651	-896.33983403	-896.33843769	0.000000	0.085283	0.212482	0.266047	0.210713	0.084162	0.001396	0.000000	0.468793	0.940267	1.412142	1.885913	2.358742	2.828223	0.001239	2.71022986724204	1.412142
82	148	.542784	.399143	-896.33983403	-896.19619318	0.000000	0.140233	0.413749	0.542784	0.448528	0.247807	0.143641	0.000000	0.530532	1.054929	1.579815	2.061838	2.548760	3.040126	-0.008472	2.78391707819863	1.579815
83	160	.615979	.505059	-896.24066638	-896.12974618	0.000000	0.149219	0.462347	0.615979	0.493144	0.237706	0.110920	0.000000	0.513034	1.034845	1.550025	2.042266	2.536990	3.037996	-0.008341	2.79070562254288	1.550025
83	81	.245191	.342884	-896.24066638	-896.33835910	0.000000	0.072724	0.195289	0.245191	0.165858	-0.002396	-0.097693	0.000000	0.449467	0.906136	1.360083	1.858044	2.356148	2.855496	0.016451	2.70970298091724	1.360083
83	144	.559455	.550888	-896.24066638	-896.23209962	0.000000	0.136775	0.422941	0.559455	0.428613	0.149182	0.008567	0.000000	0.503181	1.013314	1.523362	2.024911	2.528295	3.031668	-0.001908	2.77690587715691	1.523362
18	23	.322930	.264551	-896.33757449	-896.27919561	0.000000	0.092489	0.250614	0.322930	0.266105	0.135852	0.058379	0.000000	0.495398	0.989905	1.485068	1.953129	2.420182	2.893741	-0.009007	2.73307943714925	1.485068
18	84	.210270	.275713	-896.33757449	-896.40301768	0.000000	0.069113	0.170888	0.210270	0.150323	0.020233	-0.065443	0.000000	0.461976	0.924043	1.382668	1.868603	2.349502	2.823378	0.015791	2.70669724665589	1.382668
18	19	.344727	.247540	-896.33757449	-896.24038721	0.000000	0.097282	0.266013	0.344727	0.292457	0.168233	0.097187	0.000000	0.498392	0.998572	1.494581	1.952886	2.414917	2.866821	-0.013422	2.71770449618763	1.494581
82	83	.362355	.273812	-878.97136635	-878.88282341	0.000000	0.103271	0.280757	0.362355	0.301938	0.165915	0.088543	0.000000	0.509069	1.012611	1.519817	1.989359	2.459201	2.932176	-0.009381	2.76230896881804	1.519817
82	80	.253320	.240438	-878.97136635	-878.95848475	0.000000	0.080004	0.200219	0.253320	0.207822	0.092569	0.012882	0.000000	0.470140	0.945449	1.423180	1.887105	2.352520	2.816320	-0.007500	2.70898991601383	1.423180
82	148	.555345	.361593	-878.97136635	-878.77761473	0.000000	0.143279	0.422589	0.555345	0.469417	0.286000	0.193752	0.000000	0.533743	1.063456	1.593743	2.071129	2.551732	3.033274	-0.013994	2.77156817441145	1.593743
83	160	.616222	.489542	-878.88282734	-878.75614773	0.000000	0.151488	0.462861	0.616222	0.499590	0.252140	0.126680	0.000000	0.511542	1.030181	1.544439	2.030731	2.518664	3.013888	-0.007751	2.77246862817084	1.544439
83	81	.242921	.318580	-878.88282734	-878.95848643	0.000000	0.069845	0.189646	0.242921	0.171110	0.013771	-0.075659	0.000000	0.458464	0.914796	1.370659	1.860077	2.350261	2.839305	0.011140	2.69412391747702	1.370659
83	144	.571134	.528605	-878.88282734	-878.84029798	0.000000	0.140963	0.430443	0.571134	0.445448	0.175689	0.042529	0.000000	0.506523	1.014895	1.523152	2.020930	2.521906	3.016862	-0.003513	2.76526291374971	1.523152
18	23	.528931	.534971	-878.81966096	-878.82570083	0.000000	0.123251	0.387549	0.528931	0.386801	0.114753	-0.006040	0.000000	0.556977	1.119096	1.681409	2.254032	2.826617	3.395771	-0.001422	3.03689896289544	1.681409
18	84	.119272	.302629	-878.81966096	-879.00301772	0.000000	0.039316	0.099532	0.119272	0.048015	-0.094691	-0.183357	0.000000	0.401411	0.803052	1.201444	1.708303	2.215504	2.718900	0.038852	2.59676988795481	1.201444
18	19	.511488	.512084	-878.81966096	-878.82025669	0.000000	0.119579	0.377444	0.511488	0.379308	0.118331	-0.000596	0.000000	0.541600	1.086196	1.631287	2.186387	2.745620	3.300180	-0.004559	2.98916745814429	1.631287
82	83	.415062	.377470	-834.69482553	-834.65723316	0.000000	0.112139	0.314648	0.415062	0.329142	0.141003	0.037592	0.000000	0.449802	0.903665	1.359503	1.802860	2.249321	2.696107	-0.010344	2.56448851685694	1.359503
82	80	.797353	.621239	-834.69482553	-834.51871105	0.000000	0.194257	0.606705	0.797353	0.645154	0.334776	0.176114	0.000000	0.585158	1.167417	1.745498	2.280398	2.819452	3.359293	-0.005324	3.01646956016215	1.745498
82	65	.804909	.803673	-834.69482553	-834.69358971	0.000000	0.159675	0.577913	0.804909	0.587248	0.174054	0.001236	0.000000	0.613208	1.223290	1.828542	2.424816	3.024000	3.626734	0.000088	3.11921088946649	1.828542
82	84	.470075	.649682	-834.69482553	-834.87443290	0.000000	0.107656	0.351655	0.470075	0.313235	-0.014819	-0.179607	0.000000	0.531656	1.059552	1.581603	2.160850	2.738156	3.315914	0.009788	2.97376457954332	1.581603
82	148	.559518	.544258	-834.69482553	-834.67956555	0.000000	0.139883	0.431995	0.559518	0.417415	0.154384	0.015260	0.000000	0.534213	1.064652	1.588606	2.140411	2.688728	3.237990	0.015724	2.9118168385581	1.588606
83	160	.512520	.493911	-834.65723223	-834.63862316	0.000000	0.135525	0.402034	0.512520	0.368497	0.131630	0.018609	0.000000	0.474276	0.946763	1.415026	1.911419	2.414477	2.918680	0.024188	2.67114177791198	1.415026
83	81	.425197	.419395	-834.65723223	-834.65142986	0.000000	0.105949	0.320759	0.425197	0.321981	0.111389	0.005802	0.000000	0.479415	0.957220	1.432036	1.900605	2.372211	2.845893	-0.000795	2.63907624339069	1.432036
83	80	1.237908	1.142864	-834.65723223	-834.56218832	0.000000	0.252179	0.897308	1.237908	0.918626	0.309396	0.095044	0.000000	0.642539	1.283629	1.928028	2.545236	3.162760	3.782963	-0.000095	3.19941960842529	1.928028
79	137	.540342	.417114	-834.79415478	-834.67092678	0.000000	0.139158	0.416502	0.540342	0.421235	0.216933	0.123228	0.000000	0.539579	1.076843	1.611687	2.142032	2.674495	3.204978	0.009834	2.84899699603972	1.611687
79	76	1.280104	1.124748	-834.79415478	-834.63879855	0.000000	0.254735	0.924866	1.280104	0.949859	0.380970	0.155356	0.000000	0.699281	1.396091	2.090836	2.781591	3.472099	4.164324	0.005446	3.37614292353748	2.090836
79	141	.515792	.385094	-834.79415478	-834.66345697	0.000000	0.136905	0.402430	0.515792	0.405672	0.218493	0.130698	0.000000	0.523607	1.044849	1.564421	2.083647	2.605259	3.128301	0.012364	2.80208382829833	1.564421
79	74	.482370	.324877	-834.79415478	-834.63666187	0.000000	0.120515	0.362125	0.482370	0.404208	0.238218	0.157493	0.000000	0.490750	0.982808	1.475515	1.914970	2.358504	2.805431	-0.014813	2.60238962959957	1.475515
82	83	.338040	.287026	-825.13121597	-825.08020209	0.000000	0.099981	0.262966	0.338040	0.276195	0.135878	0.051014	0.000000	0.481246	0.967272	1.456799	1.928216	2.401930	2.874123	-0.008758	2.73777627048674	1.456799
82	80	.345429	.458231	-825.13121597	-825.24401813	0.000000	0.087137	0.262027	0.345429	0.238896	0.006933	-0.112802	0.000000	0.477917	0.961194	1.437443	1.944637	2.458280	2.973038	0.009320	2.74185346718911	1.437443
82	65	.238828	.282476	-825.13121597	-825.17486418	0.000000	0.074974	0.190259	0.238828	0.177141	0.041803	-0.043648	0.000000	0.462659	0.925345	1.385398	1.868590	2.347395	2.819857	0.013781	2.69918910376931	1.385398
82	84	.239901	.290044	-825.13121597	-825.18135852	0.000000	0.073284	0.189734	0.239901	0.175764	0.036465	-0.050143	0.000000	0.463649	0.926810	1.386521	1.872047	2.353874	2.827904	0.015261	2.70703498455918	1.386521
82	148	.530579	.433427	-825.13121597	-825.03406350	0.000000	0.132542	0.401885	0.530579	0.425763	0.205997	0.097152	0.000000	0.523281	1.045126	1.566031	2.058088	2.553471	3.050698	-0.005214	2.78437302015625	1.566031
83	160	.564084	.478910	-825.08020955	-824.99503523	0.000000	0.140291	0.429501	0.564084	0.447104	0.206715	0.085174	0.000000	0.512300	1.033195	1.548576	2.042076	2.537019	3.038860	-0.008516	2.78769203154396	1.548576
83	81	.293802	.331172	-825.08020955	-825.11757927	0.000000	0.083760	0.228782	0.293802	0.219672	0.057085	-0.037370	0.000000	0.477326	0.959101	1.436437	1.928085	2.417022	2.912259	0.004732	2.74892231830064	1.436437
83	80	.294556	.501696	-825.08020955	-825.28734908	0.000000	0.074443	0.224110	0.294556	0.177365	-0.074939	-0.207140	0.000000	0.445593	0.899771	1.351488	1.868530	2.390746	2.917001	0.015199	2.70803954461048	1.351488
79	137	.516092	.442410	-825.12742096	-825.05373944	0.000000	0.127900	0.391196	0.516092	0.401472	0.179184	0.073682	0.000000	0.515263	1.028704	1.539739	2.034952	2.534775	3.036493	-0.004115	2.76656881572625	1.539739
79	76	.367713	.401186	-825.12742096	-825.16089416	0.000000	0.107324	0.287002	0.367713	0.273032	0.078964	-0.033473	0.000000	0.467496	0.936782	1.404963	1.886186	2.362967	2.838227	0.002003	2.66516456950754	1.404963
79	141	.519828	.445115	-825.12742096	-825.05270820	0.000000	0.128962	0.395347	0.519828	0.402273	0.178404	0.074713	0.000000	0.516291	1.030501	1.539845	2.040471	2.545079	3.051502	0.000481	2.78205700355207	1.539845
79	74	.351518	.292835	-825.12742096	-825.06873791	0.000000	0.097375	0.271131	0.351518	0.285944	0.140256	0.058683	0.000000	0.496367	0.994471	1.492190	1.964066	2.435839	2.913566	-0.006615	2.73857598681446	1.492190
82	83	.463640	.424779	-801.78514077	-801.74627965	0.000000	0.121132	0.355311	0.463640	0.357974	0.146143	0.038861	0.000000	0.535734	1.066050	1.593510	2.115371	2.638524	3.170054	0.000688	2.90664229059253	1.593510
82	80	.266856	.280597	-801.78514077	-801.79888147	0.000000	0.071305	0.202783	0.266856	0.202041	0.062765	-0.013741	0.000000	0.442933	0.887622	1.332757	1.774486	2.217442	2.659962	-0.005209	2.53269515926812	1.332757
82	65	.334026	.378408	-801.78514077	-801.82952238	0.000000	0.079969	0.242515	0.334026	0.251178	0.057113	-0.044382	0.000000	0.538906	1.089855	1.634270	2.153307	2.675854	3.205010	-0.011199	2.91309048575432	1.634270
82	84	.176209	.207299	-801.78514077	-801.81623058	0.000000	0.045589	0.128357	0.176209	0.137656	0.035352	-0.031090	0.000000	0.442868	0.889743	1.339133	1.772427	2.207621	2.643690	-0.017501	2.545552902592	1.339133
82	148	.507783	.369165	-801.78514077	-801.64652235	0.000000	0.129926	0.382959	0.507783	0.419957	0.232350	0.138618	0.000000	0.514161	1.027788	1.541725	2.005923	2.472836	2.943348	-0.014257	2.685048237669	1.541725
